nytimes.com,2016-03-09 00:00:00,Let Inspectors General Do Their Job,['The Editorial Board'],"Photo Advertisement Continue reading the main story

In the aftermath of the Watergate scandal, Congress in 1978 passed the Inspector General Act, establishing independent watchdogs whose job it is to uncover waste, fraud or abuse across scores of federal departments and agencies.









These public servants are our eyes and ears within the executive branch, as Senator Charles Grassley of Iowa described them in December.

Under the 1978 law, inspectors general, who are based in the agencies, have access to all records needed to do their job. But since the early days of the Obama administration, many agencies have systematically thwarted that access for whole categories of information  including, most notably, grand jury testimony, personal credit data and information from wiretaps.

The effect has been to slow down investigations into, among other things, the shooting of civilians during Drug Enforcement Administration raids in Honduras, sexual assaults in the Peace Corps and the F.B.I.s antiterrorism powers. Inspectors general have spent time and taxpayer dollars arguing for access to documents they should, by law, have in hand  denying the American people the robust scrutiny of their federal government.

Last July, the Office of Legal Counsel, which provides legal opinions to the president, issued a 68-page memo defending this obstructive behavior. Because certain documents are protected by statute from being disclosed publicly, the memo reasoned, agency officials must determine whether to hand them over to inspectors general.

This makes no sense. The whole point of an independent monitor is to counteract the self-interest of the agency it monitors. Giving inspectors general access to critical information is not the same as making that information public. Congress understood this back in 1978, and it has since reiterated the need for total, unmediated access  most recently in 2014, when it barred federal agencies from spending any money to deny inspectors general timely access to all records.

Equally important, for nearly three decades no one questioned the authority of inspectors general to obtain sensitive or protected information, and no one accused them of mishandling it. The problems began in 2010, when lawyers for the Federal Bureau of Investigation started to claim that they were barred by law from handing over certain documents.

As it is, inspectors general already operate under significant constraints. They cannot tell agencies what to do; they can only issue reports and urge the agencies, or Congress, to take corrective action. And even those reports are vetted by the agencies themselves before release, which erects another barrier to transparency.

Still, the inspectors work has managed to expose thousands of cases of wrongdoing by government officials, including the F.B.I.s violation of its wiretapping and other intelligence-gathering procedures, the Justice Departments roundup of hundreds of illegal immigrants after the Sept. 11 attacks, and many more.

On Tuesday, the Justice Departments inspector general, Michael Horowitz, announced an investigation into the actions of the F.B.I.s Hostage Rescue Team during the late-January shooting in Oregon that led to the death of an anti-government activist.

Continue reading the main story Sign Up for the Opinion Today Newsletter Every weekday, get thought-provoking commentary from Op-Ed columnists, The Times editorial board and contributing writers from around the world.

Advertisement Continue reading the main story

Advertisement Continue reading the main story

The Justice Department, where the pushback against the inspectors generals work began in 2010, now supports giving its own inspector general full access to documents. But meaningful legislation must cover all 72 inspectors general.

Congress is currently considering a bipartisan bill, sponsored by Mr. Grassley, to make clear once again that inspectors general may not be hindered in performing basic, critical review. The bill has been held up in the Senate since last year for unexplained reasons.

It is no surprise that government officials dont want their wrongdoing or incompetence made public. Inspectors general are on the front lines of ensuring the transparency needed if government is to be held accountable. They should have unfettered access to the materials they need to do their job.",[]
nytimes.com,2016-03-10 00:00:00,"Review: Nathan Lane, Youve Got a Part (This Time) in White Rabbit Red Rabbit",['Charles Isherwood'],"Photo Advertisement Continue reading the main story

For all I know, as I write these words, Nathan Lane is lying dead on a chaise longue on the stage of the Westside Theater.









Probably not. You would have read the obituary by now. But Mr. Lane, who gave the first New York performance of White Rabbit Red Rabbit, a playful, enigmatic and haunting solo show by the Iranian writer Nassim Soleimanpour, was lying supine on that chaise when I left the theater as strictly instructed Monday night, the only night of the week the show is being presented. The play concludes with the ominous suggestion that  well, perhaps I shouldnt say any more.

The novelty  or gimmick, or both  of White Rabbit is that the actor performing the show does not have a chance to read it before arriving at the theater. He (or she) is handed the script onstage, before us, with no prior knowledge of its contents (unless, of course, he or she has already Googled it and got a general sense of what is in store). Every week, a different actor will perform the 75-minute piece. The list of upcoming performers, a diverse and distinguished lot, includes Whoopi Goldberg, Patrick Wilson, Brian Dennehy and Cynthia Nixon. (Check the shows website to see who is performing when.)

Mr. Lane, I am tempted to say, could hardly be bettered. Mr. Soleimanpours play allows for interpolations and ad-libs from the actor performing it (Mr. Lane raised his hand when he was departing from the text) and nobody but nobody has a quicker wit and a more deft ability to joust merrily with the audience than he does. When handed a mysterious vial of powder at the start, he quipped, Its the 80s again!

After a reference to audience participation  a not insignificant element  he joked that this was, for him, a blight on the world somewhere between incest and folk-dancing. And perhaps the only tedious passage of the show comes up front, when the audience is counted, or rather counts itself, one by one; thank God, I cracked to myself, aping Mr. Lane, we were not in the voluminous Gershwin Theater. (A tip for those who share Mr. Lanes aversion: Most of the people conscripted for larger roles came from the first couple of rows, or participated voluntarily.)

I thought for a few minutes that Mr. Lane might hijack Mr. Soleimanpours play entirely and treat us to a Nathan Lane show, and who would complain? But Mr. Lane is also a dedicated and serious actor, great funnyman though he is, and he honored the playwrights words dutifully (if, yes, continuing to add his own marvelous asides here and there).

Advertisement Continue reading the main story

Advertisement Continue reading the main story

Reviewers have been admonished not to give away much about what transpires during these 75 minutes, so my hands are tied, to a certain degree. Maybe this is appropriate, since the play comments implicitly on the strictures that all artists  indeed, all citizens  in Iran and other authoritarian states must confront and negotiate on a daily basis.

Authoritarian regimes do not allow for freedom of artistic expression, of course. So among the shivery aspects of the play is the ghostly presence of the writer  absent and present, simultaneously  and ever in danger of being silenced, whether by the oppression of the countrys rulers or, more darkly, the anguish and despair that this can induce. (The program notes that by the time Mr. Soleimanpour was allowed to travel outside Iran, in 2013, White Rabbit, his first play, had been performed more than 200 times in 15 languages.)

The play also addresses obliquely  and you soon become aware that writers living in repressive cultures must cloak their ideas in symbols  the oppression of women in some Muslim nations; the alienation that living in such cultures can engender; and the universal human tendency to obey authority, whether its the laws under which people must live, or the text and directions an actor (or an audience member) has just been handed and told to perform.

Among the things I will say is that the actor performing the play is required to portray one animal playing another (no, not a rabbit), and that the play is a conversation among playwright, performer and audience, a conversation that, for all its diverting humor, takes on a gravity that prickles your skin when we are reminded that the author might not have the freedom to even see the performance we are watching. Exhortations to send him an email (we are given the address) enhance the sense of his disconnection from the wider world.

The title in fact refers to an experiment supposedly performed by the writers uncle, in which hungry rabbits had to compete for a lone carrot. This was another metaphor, to be read in any number of ways, for the brutality and divisiveness that living under an authoritarian regime may induce, but more broadly a general comment on human behavior.

Ill admit that I got a bit perplexed during the extensive discussion of the white rabbits and the red rabbits. Some other passages slide perilously close to pretentiousness, and much is shrouded in obscurity and frisky quirkiness. But Mr. Soleimanpours elliptical play keeps taking odd, unexpected turns that often lead us back to the relief of laughter.

Any worthy theatrical experience is, on some level, a dive down into a rabbit hole, where the destination is unknown, even if we know the play well. The distinction of White Rabbit Red Rabbit is that the performer moves right alongside us on the journey.",[]
nytimes.com,2016-03-08 00:00:00,The Cosby Case: Where Things Stand,['Graham Bowley'],"Photo Advertisement Continue reading the main story

Bill Cosby had once been due in a Pennsylvania court on Tuesday for a hearing in the only criminal case that has been brought out of the many sexual assault accusations leveled at the once-beloved entertainer. A judicial ruling last week, though, suspended those proceedings, perhaps for many months. Below are questions and answers to help untangle the complexities of that case and five civil suits in which Mr. Cosby is also embroiled.









What is the criminal case about?

Dogged by allegations of sexual misconduct for years, Mr. Cosby, 78, was charged in December with sexual assault in the case of a woman, Andrea Constand, who said he drugged and sexually abused her in 2004 at his home in a Philadelphia suburb. Until then, Mr. Cosby, who denies all wrongdoing, had never been charged with a crime.

Why did it take more than 11 years to bring charges?

An initial investigation in 2005 ended when prosecutors in Montgomery County, Pennsylvania, concluded there was not enough credible evidence to bring the case to trial. But prosecutors reinvestigated last year. They say that the new inquiry was sparked by the dozens of women who came forward, starting in the fall of 2014, to say they, too, had been drugged or assaulted by Mr. Cosby.

In addition, parts of a deposition Mr. Cosby later gave in a 2005 civil case brought by Ms. Constand were revealed last year. In them, Mr. Cosby acknowledged obtaining quaaludes as part of his effort to have sex with women. Prosecutors say the recent accusations and the deposition testimony are included in the new evidence prompting them to bring charges.

Why was the criminal case suspended this month?

Mr. Cosby is trying to have the criminal charges dismissed, arguing that the Montgomery County district attorney at the time of the initial investigation made a binding commitment that he would not be prosecuted in the Constand case. The former district attorney, Bruce L. Castor Jr., says he made the pledge so that Mr. Cosby would testify in Ms. Constands subsequent civil suit without fear of prosecution based on what he said. Mr. Cosby testified and the suit ended in 2006 with him paying Ms. Constand a financial settlement.

Last month, Judge Steven T. ONeill of the state Court of Common Pleas rejected Mr. Cosbys bid to dismiss the charges; his lawyers appealed to the states Superior Court. The sitting district attorney, Kevin R. Steele, has moved to quash Mr. Cosbys appeal and the Superior Court suspended the criminal case while it considers Mr. Steeles arguments.

Whats next?

The Superior Court review of Mr. Steeles motion to quash the appeal could last several weeks, if not months. If the court agrees with the prosecution, then criminal proceedings would resume. If the Superior Court chooses to hear Mr. Cosbys appeal, a new round of deliberations would start.

The court could then dismiss the case entirely or rule that it should go forward. Either way, deliberations could take several more months, possibly pushing a criminal trial to late this year or even into 2017.

Advertisement Continue reading the main story

Advertisement Continue reading the main story

Even if the case proceeds, Mr. Cosbys lawyers may still try to suppress his testimony in Ms. Constands civil suit, arguing that he would never have sat for the deposition had he known it could be used against him.

What are the civil suits about?

Mr. Cosby faces four defamation suits  three in Massachusetts and one in California  filed by 10 women who say that he sexually assaulted them, typically decades ago. They came forward after it was no longer possible to file a lawsuit charging sexual assault because the statute of limitations had expired. So they have sued him for defamation, claiming they were branded as liars when Mr. Cosbys lawyers and other representatives dismissed their allegations as fabrications.

In one of the civil cases, lawyers have successfully fought to depose Mr. Cosbys wife, Camille, who was also his business manager. They are also fighting to avoid any delay caused by the criminal deliberations, arguing that their clients should be able to proceed with depositions regardless of the criminal case.

A fifth defamation suit, by a woman in Pittsburgh, was thrown out in January by a judge who said that statements by Mr. Cosby, his wife and his lawyer amounted to opinions protected by the First Amendment.

Are there any other civil cases against Mr. Cosby?

One woman, Judy Huth, is suing Mr. Cosby in California, asserting that he forced her to perform a sex act on him at the Playboy Mansion in 1974, when she was 15. Californias statute of limitations is extended for adults who contend they were victims of sexual abuse as children, her lawyers say.

A sixth suit was withdrawn by Chloe Goins, who said Mr. Cosby assaulted her in 2008. The suit was dropped after prosecutors in California said they would not bring sexual assault charges.

What does Mr. Cosby say?

Mr. Cosby has said that any sexual relations were consensual. He has responded to the seven women suing him in federal court in Massachusetts by, in turn, suing them for defamation. He is also suing Ms. Constand, her mother and her lawyers, seeking the return of money from the 2006 confidential financial settlement. He says they broke the agreement by, among other things, voluntarily cooperating with the Montgomery County prosecutors.

But he recently dropped a lawsuit against another woman he was suing for defamation, the former supermodel Beverly Johnson. His lawyers said that it was too difficult to pursue both the civil case and his criminal case in Pennsylvania but that they intended to refile.",[]
nytimes.com,,Ad Choices,[],"Ad Choices

AdChoices: Learn More About This Ad

FOR CONSUMERS



The websites you visit work with online advertising companies to provide you with advertising that is as relevant and useful as possible. Some of the online ads you are served may be based on the content of the page youre visiting, some may be based on registration information you provide, and other ads may be customized based on predictions about your interests generated from your visits to other web sites. The goal of AdChoices is to provide you with information about how online advertising works and the choices you have.

Who placed this ad?

This ad was served by LiveIntent.

Where can I learn more about how LiveIntent selects ads?

Please read about LiveIntents privacy policy.

What choices do I have about interest-based advertising from LiveIntent?

You can opt-out of the cookie-based portion of the LiveIntent Advertising Program by clicking here. For more information on our privacy policy, see our privacy policy. Visit the Network Advertising Initiative and the Digital Advertising Alliance to see your opt-out choices from other participating companies.

FOR ADVERTISERS AND PUBLISHERS



LiveIntent is the only real-time advertising platform for email. Our LiveTags serve display ads into newsletters and alerts at the moment an email is opened.

LiveIntent for Publishers

LiveIntent helps publishers monetize their email and achieve 100% sell through, while maintaining full control of inventory and simplifying ad ops. Run house ads to drive site visits, app downloads, social engagement, and more, in addition to incremental revenue.

LiveIntent for Advertisers

LiveIntent provides advertisers with comprehensive access to guaranteed, premium email inventory that achieves better performance and maximizes ROI. Our technology enables audience targeting, based on demographic, device, location, and more.",[]
nytimes.com,2014-02-24 00:00:00,Milan Fashion Week: Dsquared2 Fall,['Russ Mcclintock'],"Scenes from the Milan Fashion Week photo diary of Russ McClintock.

Complete Coverage: Fall 2014 Collections",[]
nytimes.com,2016-03-07 00:00:00,Julie Kent to Lead Washington Ballet,[],,[]
nytimes.com,2016-03-09 00:00:00,"March 9, 2016  Photos of the Day",['The New York Times'],Finding the Moment and Her Calling,[]
nytimes.com,2016-03-10 00:00:00,Balkan Nations Shut Down March of Migrants,['Sewell Chan'],"LONDON  The route that more than one million migrants have used to traverse southeastern Europe was effectively shut down Wednesday, when four Balkan nations stopped waving the migrants through on their journey northward.









The four countries  Slovenia, Serbia, Croatia and Macedonia  have closed their borders to new migrants with the implicit backing of the European Union, which announced an agreement with Turkey on Tuesday to slow the flow of migrants.

The deal has not been completed  that is supposed to happen at a summit meeting next week. But within hours of the announcement from Brussels, Slovenia and Serbia announced new restrictions on the entry of migrants.

From midnight, there will be no more migration on the Western Balkan route as it took place so far, the interior minister of Slovenia, Vesna Gyorkos Znidar, said on Tuesday evening.

Serbia quickly followed suit on Wednesday. Serbia cannot allow itself to become a collective center for refugees, so it will harmonize all its measures with those of the E.U. member states, the countrys Interior Ministry said in a statement.

Prime Minister Tihomir Oreskovic of Croatia said at a news conference on Wednesday: The message is clear. Illegal migrants will no longer pass along this route.

Mr. Oreskovic said the agreement with Turkey had reduced the incentive for migrants to head to Europe. Like other leaders, he attributed the problem to traffickers who lure migrants into taking dangerous voyages across the Aegean Sea. In what way can we destroy this business model? he asked. Thats what it is, a business model.

The decision by the four Balkan countries does not affect regular vistors, like tourists or business travelers, but it is an effort to stop undocumented migrants from passing through the countries to seek asylum elsewhere. Very few migrants have applied for asylum in the Balkan countries.

The shutdown of the migrant corridor is consistent with an effort by Brussels to restore order after the asylum system broke down last year.

Under the new agreement with Turkey, any unauthorized migrant arriving in Greece will be automatically sent back to Turkey, and for each Syrian sent back, the European Union will resettle a Syrian refugee from Turkey.

The European Union has also pledged to expand humanitarian aid to help Turkey deal with the 2.7 million Syrian migrants living there; to expedite visa-free travel for Turks; and to reopen long-stalled negotiations over Turkeys application to join the 28-nation bloc.

Human rights groups, however, have objected to the European Unions proposed deal with Turkey, saying that returning asylum-seeking migrants en masse without first assessing their legal applications for refuge violate international law. About 2,000 migrants a day are entering Greece, observers have reported.

Lots of misery here at Idomeni border as 13K are trapped, 2 days of rains forecast, Peter Bouckaert, the emergencies director at Human Rights Watch, wrote on Twitter on Wednesday morning, referring to the Greek village near the Macedonian border, where people have been pouring through in recent months, under increasingly miserable conditions.

Advertisement Continue reading the main story

Advertisement Continue reading the main story

As of Wednesday night, Mr. Bouckaert said, migrants appeared to be leaving Idomeni for other points within Greece  as word of the blocked route through the Balkans rippled through the encampments.

The situation in much of the region seemed wretched, though not nearly as bad as the scenes of migrants stranded at the Budapest train station and at a camp in Calais, France, that became known as the Jungle.

In Slovenia, about 460 of the nearly 478,000 migrants who have entered the country since last October have applied for asylum there; the rest moved northward, with ambitions of reaching Germany and Sweden and other countries viewed as friendlier to asylum seekers.

In Croatia, 408 migrants are stuck in a camp in a small northern town of Slavonski Brod. Were in the process of defining the terms of their return to Greece, Croatias interior minister, Vlaho Orepic, said on Wednesday, without further explanation.

United Nations officials say there are around 1,000 migrants in Serbia and 1,500 in Macedonia.

In northern Macedonia, 437 people were stranded, unable to enter Serbia but unwilling to return to the squalid conditions of the reception center in the northern village of Tabanovce, where some 1,000 people were stuck. Many were women and children. As many as 2,000 people were stranded in Serbia, the United Nations refugee agency reported.

Greece remains the largest bottleneck; around 34,000 migrants are scattered around the country, on islands close to the Turkish coast; in the capital, Athens; and in the countrys second-largest city, Thessaloniki.

The European Union has given tacit approval to the actions of these countries, as it strives to restore order to the asylum-seeking process and to restore the integrity of the Schengen area, the 26-nation passport-free travel zone that is one of the blocs most tangible accomplishments.

Slovenia and Croatia are members of the European Union, and Serbia and Macedonia hope to join. Of the four countries, only Slovenia is part of the Schengen area. (Greece is also part of Schengen.)

Natasha Bertaud, a spokeswoman for the European Commission, the European Unions executive body, said that Slovenias decision to block refugees was part of the effort to restore order.

What this means is that third-country nationals who do not satisfy the entry conditions into the Schengen area, or who have not made an asylum request despite having had the opportunity to do so, will not be given entry into Slovenia, Ms. Bertaud said at a news conference.

The Slovenian policy was step toward ending the wave-through approach, she added.",[]
nytimes.com,2016-03-08 00:00:00,"Terence Blanchard's Opera, 'Champion,' Is Among Kennedy Center Season Highlights","['Michael Cooper', 'Http Topics Nytimes Com Top Reference Timestopics People C Michael_cooper Index Html']","Photo

Terence Blanchards jazz-inflected opera, Champion, based on the true story of a boxer who threw a fatal punch after being taunted about his sexuality by a rival, and Jake Heggies Dead Man Walking, based on Sister Helen Prejeans memoir about working on death row, will be staged next season at Washington National Opera, the company announced Tuesday.

Its season will begin Sept. 22 with James Gaffigan, the chief conductor of the Lucerne Symphony Orchestra, making his company debut leading a production of Mozarts The Marriage of Figaro. The bel canto tenor Lawrence Brownlee will star in Donizettis The Daughter of the Regiment, Ermonela Jaho and Hei-Kyung Hong will alternate in the title role of Puccinis Madame Butterfly and Justice Ruth Bader Ginsburg of the Supreme Court will join the companys artistic director, Francesca Zambello, for an evening exploring justice at the opera.

The Kennedy Centers season will also feature the Mariinsky Ballet dancing Alexei Ratmanskys The Little Humpbacked Horse, San Francisco Ballet performing Christopher Wheeldons Cinderella, visits by New York City Ballet, American Ballet Theater and Alvin Ailey American Dance Theater, and two evenings programmed by Justin Peck and Misty Copeland.

The Kennedy Center announced that the cellist Yo-Yo Ma and the soprano Renee Fleming were being named artistic advisers at large, and that Q-Tip, one of the founders of A Tribe Called Quest, was being named artistic director for hip-hop culture, a field the center plans to explore more in the future.",[]
nytimes.com,2016-03-04 00:00:00,More Support for Early Exposure to Peanuts to Prevent Allergies,['Andrew Pollack'],"Photo

LOS ANGELES  Evidence is accumulating that food allergies in children might be prevented by feeding peanuts and other allergenic food to infants in their first year of life, researchers reported here Friday.

That finding would challenge the recommendation of the World Health Organization that babies be fed exclusively breast milk for the first six months of life.

At least as far as peanut is concerned, I would recommend parting from that, Dr. Gideon Lack, professor of pediatric allergy at Kings College London, said in an interview.

Dr. Lack was the senior author of a study last year that found feeding peanuts to young children starting when they are 4 to 11 months old sharply reduced the risk of their developing peanut allergies.

That upended the conventional wisdom that it is best to avoid introducing peanuts until children are older.

On Friday, the National Institute of Allergy and Infectious Diseases, which helped pay for that study, issued proposed new guidelines recommending that children at risk of peanut allergies be fed peanuts starting at 4 to 6 months of age, though they should be tested first to make sure they do not already have an allergy.

But that initial study also left several unanswered questions. Some of those questions were answered by two additional studies that were set to be published online in The New England Journal of Medicine and were presented here at the annual meeting of the American Academy of Allergy, Asthma & Immunology on Friday.

One question was whether children who consume peanuts from an early age will still remain free of allergies if they stop consuming them. The researchers followed the children from the original study for another year, from the time they turned 5 until they turned 6. For that year, they were not supposed to eat peanuts at all. The results found no big increase in allergies. It tells you the protective effect is stable, Dr. Lack said.

Another question was whether the early feeding technique could be applied to other types of foods and to children at normal risk of allergies. (The original study involved children deemed to have a high risk of peanut allergy.)

The researchers conducted a second study at Kings College London involving 1,300 infants who were 3 months old and being fed only breast milk. Half were randomly assigned to continue on only breast milk until 6 months of age, which is the recommended practice in Britain by the United Kingdom Department of Health.The other half were to be regularly fed small amounts of peanut butter and five other allergenic foods: eggs, yogurt, sesame, white fish and wheat. The children were assessed for allergies when they turned 3.

Over all, 5.6 percent of the infants who were fed the allergenic foods early on developed an allergy to at least one of the six foods, a modest improvement from the 7.1 percent in the breast-milk-only group. However, the difference was not statistically significant, meaning it could have occurred by chance.

One problem was that fewer than half of the parents in the early-introduction group actually fed their children the required six foods on a regular basis. But when researchers looked only at those children whose parents adhered to the feeding regimen, there was a statistically significant reduction in allergies. Only 2.4 percent of those children developed a food allergy, compared with 7.3 percent of those whose parents faithfully stuck to only breast milk for six months. There were also significant reductions in peanut and egg allergies alone.

One conclusion could be that feeding allergenic foods to infants early really does work to prevent allergies, providing that parents consistently follow the feeding regimen.

But researchers cautioned that there could be another explanation. One reason parents stopped feeding the foods is that they thought their children were having a possible allergic reaction to them. In that case, looking only at the children who were actually fed the food would overstate the effectiveness of the technique.

Dr. Lack said he did not think that was an explanation because the children in the early-introduction group whose parents did not adhere to the feeding protocol did not have an unusually high rate of allergies at age 3.

Dr. James R. Baker Jr., chief executive of Food Allergy Research & Education, a patient advocacy group, said that even if the benefits of early introduction were not totally clear for all the foods, there appeared to be little harm from that practice.

I think for a very long time here weve vilified these foods, he said at a news conference here. Theres no reason not to do this. Theres no harm that comes from early introduction.

In a commentary in The New England Journal of Medicine, Dr. Gary W.K. Wong, a pediatrician at Chinese University of Hong Kong, cautioned against unproven conclusions. He said the fact that so many parents did not stick to the regimen suggested that it was too demanding to be practical and that less-burdensome ways must be found to introduce allergenic foods early.

In the meantime, he said, evidence is building that early consumption rather than delayed introduction of foods is likely to be more beneficial as a strategy for the primary prevention of food allergy.",[]
